ReviewID,OrderID,DeliveryRating,FoodRating
4411,4411,1,4
4412,4412,3,4
4413,4413,4,1
4414,4414,2,1
4415,4415,3,1
4416,4416,4,1
4417,4417,1,4
4418,4418,5,5
4419,4419,5,4
4420,4420,4,4
4421,4421,4,2
4422,4422,2,1
4423,4423,2,5
4424,4424,4,5
4425,4425,5,2
4426,4426,4,3
4427,4427,5,5
4428,4428,1,4
4429,4429,1,1
4430,4430,3,5
4431,4431,2,5
4432,4432,4,5
4433,4433,3,5
4434,4434,4,1
4435,4435,3,2
4436,4436,5,4
4437,4437,1,3
4438,4438,3,1
4439,4439,3,2
4440,4440,5,2
4441,4441,1,4
4442,4442,3,5
4443,4443,1,4
4444,4444,2,4
4445,4445,3,2
4446,4446,3,5
4447,4447,1,3
4448,4448,3,1
4449,4449,2,2
4450,4450,5,5
4451,4451,1,2
4452,4452,4,2
4453,4453,4,5
4454,4454,5,4
4455,4455,3,5
4456,4456,1,3
4457,4457,5,1
4458,4458,4,5
4459,4459,3,2
4460,4460,1,4
4461,4461,4,1
4462,4462,3,4
4463,4463,5,2
4464,4464,2,3
4465,4465,,
4466,4466,4,5
4467,4467,3,5
4468,4468,4,1
4469,4469,4,5
4470,4470,5,4
4471,4471,3,4
4472,4472,1,1
4473,4473,5,1
4474,4474,3,1
4475,4475,1,3
4476,4476,5,4
4477,4477,3,2
4478,4478,2,3
4479,4479,5,4
4480,4480,3,5
4481,4481,2,1
4482,4482,1,3
4483,4483,1,2
4484,4484,5,5
4485,4485,2,5
4486,4486,2,3
4487,4487,4,4
4488,4488,3,5
4489,4489,5,4
4490,4490,3,2
4491,4491,1,4
4492,4492,2,1
4493,4493,1,2
4494,4494,2,4
4495,4495,1,4
4496,4496,1,1
4497,4497,1,3
4498,4498,4,2
4499,4499,3,4
4500,4500,3,3
4501,4501,1,2
4502,4502,5,5
4503,4503,4,5
4504,4504,5,5
4505,4505,4,3
4506,4506,1,4
4507,4507,4,3
4508,4508,1,1
4509,4509,2,5
4510,4510,2,1
4511,4511,5,1
4512,4512,5,2
4513,4513,5,4
4514,4514,2,5
4515,4515,2,4
4516,4516,3,4
4517,4517,4,5
4518,4518,3,2
4519,4519,1,5
4520,4520,1,3
4521,4521,1,2
4522,4522,3,4
4523,4523,3,3
4524,4524,5,3
4525,4525,2,4
4526,4526,3,3
4527,4527,4,5
4528,4528,1,3
4529,4529,1,3
4530,4530,1,2
4531,4531,2,3
4532,4532,5,5
4533,4533,5,3
4534,4534,2,4
4535,4535,1,3
4536,4536,4,1
4537,4537,3,4
4538,4538,3,1
4539,4539,2,2
4540,4540,5,2
4541,4541,3,1
4542,4542,4,2
4543,4543,3,5
4544,4544,3,5
4545,4545,2,5
4546,4546,2,5
4547,4547,2,4
4548,4548,1,4
4549,4549,4,1
4550,4550,3,2
4551,4551,4,2
4552,4552,3,1
4553,4553,2,4
4554,4554,1,3
4555,4555,2,5
4556,4556,2,4
4557,4557,2,5
4558,4558,4,4
4559,4559,1,1
4560,4560,3,4
4561,4561,4,1
4562,4562,2,3
4563,4563,2,4
4564,4564,3,2
4565,4565,5,5
4566,4566,4,3
4567,4567,4,3
4568,4568,5,5
4569,4569,4,5
4570,4570,1,1
4571,4571,3,4
4572,4572,3,3
4573,4573,3,5
4574,4574,2,2
4575,4575,5,4
4576,4576,3,4
4577,4577,1,1
4578,4578,1,5
4579,4579,3,2
4580,4580,5,2
4581,4581,,
4582,4582,3,4
4583,4583,4,1
4584,4584,4,2
4585,4585,1,2
4586,4586,4,5
4587,4587,1,1
4588,4588,4,4
4589,4589,3,1
4590,4590,5,4
4591,4591,3,5
4592,4592,1,1
4593,4593,2,5
4594,4594,1,1
4595,4595,5,4
4596,4596,1,2
4597,4597,4,2
4598,4598,1,5
4599,4599,1,5
4600,4600,4,4
4601,4601,5,4
4602,4602,3,2
4603,4603,2,5
4604,4604,5,4
4605,4605,5,3
4606,4606,,
4607,4607,,
4608,4608,,
4609,4609,5,3
4610,4610,5,5
4611,4611,1,4
4612,4612,5,1
4613,4613,3,2
4614,4614,5,4
4615,4615,2,5
4616,4616,5,2
4617,4617,5,2
4618,4618,5,5
4619,4619,4,5
4620,4620,2,2
4621,4621,4,3
4622,4622,4,3
4623,4623,1,4
4624,4624,4,5
4625,4625,4,4
4626,4626,2,5
4627,4627,3,4
4628,4628,3,5
4629,4629,2,2
4630,4630,3,5
4631,4631,4,1
4632,4632,1,5
4633,4633,5,2
4634,4634,2,2
4635,4635,1,2
4636,4636,5,2
4637,4637,3,2
4638,4638,2,5
4639,4639,2,5
4640,4640,2,5
4641,4641,1,3
4642,4642,5,3
4643,4643,5,5
4644,4644,3,5
4645,4645,5,4
4646,4646,5,2
4647,4647,1,3
4648,4648,3,1
4649,4649,1,4
4650,4650,3,2
4651,4651,2,2
4652,4652,4,1
4653,4653,1,4
4654,4654,5,1
4655,4655,5,4
4656,4656,4,3
4657,4657,2,5
4658,4658,4,1
4659,4659,5,2
4660,4660,2,4
4661,4661,4,3
4662,4662,3,5
4663,4663,2,2
4664,4664,5,4
4665,4665,1,4
4666,4666,1,5
4667,4667,4,1
4668,4668,5,2
4669,4669,5,3
4670,4670,3,4
4671,4671,5,3
4672,4672,3,2
4673,4673,5,5
4674,4674,1,1
4675,4675,5,5
4676,4676,2,5
4677,4677,4,2
4678,4678,1,4
4679,4679,3,5
4680,4680,4,1
4681,4681,2,5
4682,4682,4,3
4683,4683,3,4
4684,4684,3,2
4685,4685,2,2
4686,4686,4,4
4687,4687,4,1
4688,4688,4,5
4689,4689,2,1
4690,4690,1,3
4691,4691,3,5
4692,4692,4,5
4693,4693,4,2
4694,4694,3,2
4695,4695,5,4
4696,4696,5,5
4697,4697,3,5
4698,4698,2,1
4699,4699,4,3
4700,4700,3,2
4701,4701,3,5
4702,4702,5,1
4703,4703,2,3
4704,4704,5,4
4705,4705,5,3
4706,4706,4,4
4707,4707,2,1
4708,4708,3,3
4709,4709,4,1
4710,4710,5,1
4711,4711,3,2
4712,4712,4,1
4713,4713,3,4
4714,4714,3,3
4715,4715,1,1
4716,4716,3,4
4717,4717,3,5
4718,4718,1,3
4719,4719,4,3
4720,4720,4,1
4721,4721,4,4
4722,4722,1,2
4723,4723,5,1
4724,4724,4,4
4725,4725,1,1
4726,4726,4,2
4727,4727,1,2
4728,4728,4,4
4729,4729,2,4
4730,4730,5,4
4731,4731,2,2
4732,4732,1,2
4733,4733,5,3
4734,4734,3,3
4735,4735,3,2
4736,4736,3,2
4737,4737,4,1
4738,4738,3,4
4739,4739,1,3
4740,4740,4,1
4741,4741,5,5
4742,4742,3,3
4743,4743,1,3
4744,4744,3,3
4745,4745,5,1
4746,4746,5,3
4747,4747,3,2
4748,4748,1,1
4749,4749,5,5
4750,4750,1,5
4751,4751,3,1
4752,4752,4,3
4753,4753,1,4
4754,4754,2,2
4755,4755,4,2
4756,4756,1,3
4757,4757,1,5
4758,4758,4,2
4759,4759,3,1
4760,4760,4,4
4761,4761,1,1
4762,4762,4,4
4763,4763,1,4
4764,4764,3,5
4765,4765,3,3
4766,4766,3,3
4767,4767,1,2
4768,4768,1,1
4769,4769,4,2
4770,4770,5,1
4771,4771,3,2
4772,4772,1,4
4773,4773,3,4
4774,4774,5,3
4775,4775,3,2
4776,4776,4,1
4777,4777,2,5
4778,4778,2,5
4779,4779,4,4
4780,4780,5,3
4781,4781,4,5
4782,4782,1,2
4783,4783,4,4
4784,4784,1,3
4785,4785,2,1
4786,4786,3,5
4787,4787,1,5
4788,4788,3,3
4789,4789,2,4
4790,4790,3,5
4791,4791,3,4
4792,4792,4,1
4793,4793,3,5
4794,4794,2,5
4795,4795,3,4
4796,4796,4,3
4797,4797,1,1
4798,4798,5,2
4799,4799,4,2
4800,4800,2,3
4801,4801,5,4
4802,4802,4,1
4803,4803,2,1
4804,4804,5,3
4805,4805,3,5
4806,4806,5,2
4807,4807,2,1
4808,4808,4,5
4809,4809,2,1
4810,4810,4,5
4811,4811,1,1
4812,4812,5,1
4813,4813,4,5
4814,4814,1,5
4815,4815,3,2
4816,4816,2,4
4817,4817,2,2
4818,4818,2,2
4819,4819,1,2
4820,4820,4,2
4821,4821,3,2
4822,4822,2,5
4823,4823,1,3
4824,4824,1,2
4825,4825,2,2
4826,4826,4,2
4827,4827,5,5
4828,4828,3,2
4829,4829,5,1
4830,4830,4,1
4831,4831,2,1
4832,4832,4,3
4833,4833,4,4
4834,4834,2,5
4835,4835,2,5
4836,4836,5,4
4837,4837,3,3
4838,4838,5,2
4839,4839,1,4
4840,4840,4,4
4841,4841,3,3
4842,4842,3,4
4843,4843,4,2
4844,4844,4,3
4845,4845,4,2
4846,4846,2,1
4847,4847,3,1
4848,4848,5,4
4849,4849,1,3
4850,4850,4,1
4851,4851,4,5
4852,4852,2,2
4853,4853,1,3
4854,4854,3,3
4855,4855,4,3
4856,4856,5,1
4857,4857,4,3
4858,4858,3,3
4859,4859,1,2
4860,4860,2,5
4861,4861,1,3
4862,4862,5,4
4863,4863,2,2
4864,4864,1,3
4865,4865,5,5
4866,4866,4,3
4867,4867,4,4
4868,4868,2,1
4869,4869,1,4
4870,4870,1,2
4871,4871,1,5
4872,4872,1,1
4873,4873,3,3
4874,4874,2,3
4875,4875,5,4
4876,4876,2,1
4877,4877,3,4
4878,4878,2,1
4879,4879,3,3
4880,4880,2,5
4881,4881,2,4
4882,4882,1,4
4883,4883,4,4
4884,4884,4,5
4885,4885,4,3
4886,4886,1,5
4887,4887,1,1
4888,4888,5,4
4889,4889,1,5
4890,4890,5,2
4891,4891,5,2
4892,4892,2,4
4893,4893,1,1
4894,4894,2,2
4895,4895,5,5
4896,4896,4,4
4897,4897,4,5
4898,4898,5,2
4899,4899,2,4
4900,4900,4,1
4901,4901,2,4
4902,4902,3,1
4903,4903,1,3
4904,4904,1,5
4905,4905,3,3
4906,4906,5,2
4907,4907,4,3
4908,4908,3,2
4909,4909,2,3
4910,4910,5,1
4911,4911,5,5
4912,4912,1,3
4913,4913,5,3
4914,4914,1,4
4915,4915,4,5
4916,4916,5,4
4917,4917,5,5
4918,4918,5,4
4919,4919,5,2
4920,4920,1,2
4921,4921,4,2
4922,4922,1,5
4923,4923,2,3
4924,4924,5,1
4925,4925,1,3
4926,4926,4,3
4927,4927,1,2
4928,4928,2,5
4929,4929,4,2
4930,4930,3,5
4931,4931,2,3
4932,4932,4,3
4933,4933,2,3
4934,4934,1,5
4935,4935,3,3
4936,4936,1,1
4937,4937,3,4
4938,4938,1,4
4939,4939,1,1
4940,4940,3,1
4941,4941,5,4
4942,4942,2,2
4943,4943,3,2
4944,4944,3,1
4945,4945,2,3
4946,4946,4,4
4947,4947,5,1
4948,4948,1,2
4949,4949,1,4
4950,4950,3,3
4951,4951,5,3
4952,4952,3,5
4953,4953,1,2
4954,4954,2,1
4955,4955,4,2
4956,4956,2,3
4957,4957,5,2
4958,4958,3,5
4959,4959,2,2
4960,4960,3,1
4961,4961,4,1
4962,4962,2,5
4963,4963,3,2
4964,4964,4,3
4965,4965,5,2
4966,4966,2,1
4967,4967,4,2
4968,4968,5,4
4969,4969,1,5
4970,4970,5,2
4971,4971,2,2
4972,4972,4,3
4973,4973,2,2
4974,4974,2,1
4975,4975,3,1
4976,4976,5,3
4977,4977,2,3
4978,4978,3,1
4979,4979,2,4
4980,4980,5,2
4981,4981,1,3
4982,4982,5,5
4983,4983,4,2
4984,4984,4,2
4985,4985,5,5
4986,4986,4,4
4987,4987,4,1
4988,4988,5,3
4989,4989,2,5
4990,4990,2,2
4991,4991,4,3
4992,4992,1,2
4993,4993,4,4
4994,4994,1,4
4995,4995,2,1
4996,4996,4,2
4997,4997,1,2
4998,4998,2,5
4999,4999,1,4
5000,5000,1,5
5001,5001,3,1
5002,5002,2,2
5003,5003,2,3
5004,5004,5,1
5005,5005,5,3
5006,5006,1,1
5007,5007,3,5
5008,5008,5,1
5009,5009,3,5
5010,5010,2,5
5011,5011,5,2
5012,5012,1,2
5013,5013,2,5
5014,5014,1,1
5015,5015,1,5
5016,5016,4,2
5017,5017,2,1
5018,5018,3,4
5019,5019,1,5
5020,5020,3,4
5021,5021,1,4
5022,5022,2,5
5023,5023,1,5
5024,5024,4,2
5025,5025,5,4
5026,5026,4,1
5027,5027,1,4
5028,5028,5,2
5029,5029,4,4
5030,5030,1,5
5031,5031,2,3
5032,5032,3,2
5033,5033,3,1
5034,5034,4,4
5035,5035,1,4
5036,5036,2,1
5037,5037,1,2
5038,5038,3,4
5039,5039,5,2
5040,5040,1,3
5041,5041,3,4
5042,5042,3,5
5043,5043,5,2
5044,5044,4,5
5045,5045,3,3
5046,5046,,
5047,5047,2,2
5048,5048,4,1
5049,5049,4,3
5050,5050,1,3
5051,5051,2,4
5052,5052,5,1
5053,5053,2,1
5054,5054,2,5
5055,5055,2,5
5056,5056,3,1
5057,5057,1,3
5058,5058,3,3
5059,5059,3,1
5060,5060,3,3
5061,5061,3,4
5062,5062,2,4
5063,5063,3,4
5064,5064,1,5
5065,5065,4,1
5066,5066,2,4
5067,5067,4,4
5068,5068,2,2
5069,5069,1,1
5070,5070,3,4
5071,5071,3,4
5072,5072,4,3
5073,5073,1,3
5074,5074,2,5
5075,5075,5,5
5076,5076,1,3
5077,5077,2,3
5078,5078,5,1
5079,5079,4,1
5080,5080,3,1
5081,5081,5,1
5082,5082,1,5
5083,5083,4,1
5084,5084,5,3
5085,5085,1,2
5086,5086,2,1
5087,5087,1,5
5088,5088,2,5
5089,5089,1,3
5090,5090,1,3
5091,5091,3,4
5092,5092,4,4
5093,5093,1,1
5094,5094,5,4
5095,5095,5,3
5096,5096,5,2
5097,5097,3,5
5098,5098,2,2
5099,5099,3,4
5100,5100,3,1
5101,5101,1,5
5102,5102,2,5
5103,5103,2,3
5104,5104,2,2
5105,5105,4,1
5106,5106,,
5107,5107,4,5
5108,5108,1,2
5109,5109,5,3
5110,5110,1,1
5111,5111,1,4
5112,5112,4,5
5113,5113,3,4
5114,5114,1,4
5115,5115,4,3
5116,5116,4,3
5117,5117,3,1
5118,5118,1,4
5119,5119,2,4
5120,5120,3,3
5121,5121,2,1
5122,5122,5,4
5123,5123,2,2
5124,5124,2,1
5125,5125,3,3
5126,5126,3,2
5127,5127,1,5
5128,5128,1,5
5129,5129,4,3
5130,5130,1,3
5131,5131,3,4
5132,5132,2,2
5133,5133,5,2
5134,5134,2,3
5135,5135,5,4
5136,5136,5,1
5137,5137,5,3
5138,5138,4,3
5139,5139,4,2
5140,5140,5,2
5141,5141,2,1
5142,5142,5,4
5143,5143,1,3
5144,5144,2,1
5145,5145,4,3
5146,5146,5,3
5147,5147,2,1
5148,5148,4,2
5149,5149,4,5
5150,5150,4,1
5151,5151,5,5
5152,5152,3,1
5153,5153,3,2
5154,5154,2,2
5155,5155,5,3
5156,5156,2,5
5157,5157,4,5
5158,5158,5,4
5159,5159,4,4
5160,5160,1,2
5161,5161,5,5
5162,5162,4,4
5163,5163,5,1
5164,5164,1,3
5165,5165,5,3
5166,5166,4,4
5167,5167,,
5168,5168,3,5
5169,5169,3,3
5170,5170,3,2
5171,5171,5,1
5172,5172,3,5
5173,5173,4,4
5174,5174,2,3
5175,5175,2,2
5176,5176,2,1
5177,5177,1,3
5178,5178,2,5
5179,5179,5,3
5180,5180,2,1
5181,5181,3,3
5182,5182,4,5
5183,5183,5,5
5184,5184,4,1
5185,5185,4,2
5186,5186,1,3
5187,5187,2,2
5188,5188,4,4
5189,5189,3,5
5190,5190,2,3
5191,5191,4,1
5192,5192,5,4
5193,5193,5,2
5194,5194,1,2
5195,5195,3,4
5196,5196,4,2
5197,5197,2,5
5198,5198,2,5
5199,5199,4,4
5200,5200,1,3
5201,5201,3,1
5202,5202,2,3
5203,5203,4,3
5204,5204,2,3
5205,5205,4,1
5206,5206,2,2
5207,5207,5,3
5208,5208,1,2
5209,5209,2,2
5210,5210,2,1
5211,5211,3,5
5212,5212,3,2
5213,5213,5,3
5214,5214,4,1
5215,5215,5,1
5216,5216,1,5
5217,5217,2,4
5218,5218,3,2
5219,5219,5,5
5220,5220,2,3
5221,5221,1,2
5222,5222,2,1
5223,5223,5,2
5224,5224,5,3
5225,5225,2,4
5226,5226,1,1
5227,5227,3,5
5228,5228,5,2
5229,5229,1,3
5230,5230,3,4
5231,5231,2,1
5232,5232,3,4
5233,5233,4,4
5234,5234,1,2
5235,5235,4,4
5236,5236,3,1
5237,5237,5,4
5238,5238,5,4
5239,5239,1,5
5240,5240,3,5
5241,5241,1,5
5242,5242,5,1
5243,5243,1,4
5244,5244,1,1
5245,5245,4,3
5246,5246,3,3
5247,5247,2,1
5248,5248,4,3
5249,5249,5,4
5250,5250,5,4
5251,5251,5,4
5252,5252,3,4
5253,5253,5,3
5254,5254,5,4
5255,5255,4,3
5256,5256,4,4
5257,5257,5,4
5258,5258,4,4
5259,5259,2,5
5260,5260,2,2
5261,5261,1,5
5262,5262,5,1
5263,5263,2,1
5264,5264,,
5265,5265,4,3
5266,5266,3,5
5267,5267,5,1
5268,5268,4,1
5269,5269,5,3
5270,5270,2,4
5271,5271,3,4
5272,5272,1,4
5273,5273,3,1
5274,5274,5,1
5275,5275,5,4
5276,5276,2,3
5277,5277,1,4
5278,5278,2,5
5279,5279,1,1
5280,5280,3,1
5281,5281,2,3
5282,5282,5,2
5283,5283,3,4
5284,5284,5,3
5285,5285,4,5
5286,5286,5,1
5287,5287,1,1
5288,5288,3,4
5289,5289,3,4
5290,5290,2,1
5291,5291,3,1
5292,5292,1,2
5293,5293,2,5
5294,5294,4,5
5295,5295,1,5
5296,5296,5,1
5297,5297,2,4
5298,5298,5,3
5299,5299,2,3
5300,5300,4,1
5301,5301,2,5
5302,5302,2,5
5303,5303,5,3
5304,5304,4,1
5305,5305,4,3
5306,5306,2,3
5307,5307,2,3
5308,5308,5,1
5309,5309,4,4
5310,5310,4,2
5311,5311,4,4
5312,5312,4,5
5313,5313,3,2
5314,5314,1,2
5315,5315,1,1
5316,5316,2,5
5317,5317,2,4
5318,5318,2,2
5319,5319,4,4
5320,5320,4,3
5321,5321,2,2
5322,5322,3,3
5323,5323,3,2
5324,5324,2,1
5325,5325,2,1
5326,5326,2,4
5327,5327,3,3
5328,5328,2,3
5329,5329,2,4
5330,5330,1,2
5331,5331,5,5
5332,5332,3,2
5333,5333,3,2
5334,5334,3,5
5335,5335,5,1
5336,5336,3,2
5337,5337,2,5
5338,5338,3,2
5339,5339,5,2
5340,5340,1,4
5341,5341,5,1
5342,5342,2,5
5343,5343,3,4
5344,5344,3,1
5345,5345,1,5
5346,5346,2,5
5347,5347,2,1
5348,5348,3,5
5349,5349,5,4
5350,5350,5,2
5351,5351,1,4
5352,5352,4,2
5353,5353,3,3
5354,5354,4,3
5355,5355,4,4
5356,5356,3,1
5357,5357,1,1
5358,5358,2,4
5359,5359,1,1
5360,5360,5,4
5361,5361,3,5
5362,5362,4,2
5363,5363,4,4
5364,5364,3,1
5365,5365,5,2
5366,5366,3,2
5367,5367,4,1
5368,5368,4,1
5369,5369,5,4
5370,5370,4,4
5371,5371,2,3
5372,5372,5,4
5373,5373,2,5
5374,5374,2,2
5375,5375,2,4
5376,5376,2,4
5377,5377,1,4
5378,5378,4,3
5379,5379,2,2
5380,5380,3,2
5381,5381,4,5
5382,5382,5,2
5383,5383,4,3
5384,5384,4,4
5385,5385,3,3
5386,5386,1,5
5387,5387,5,4
5388,5388,4,3
5389,5389,5,1
5390,5390,5,2
5391,5391,3,1
5392,5392,4,4
5393,5393,2,5
5394,5394,3,1
5395,5395,3,2
5396,5396,5,5
5397,5397,4,1
5398,5398,3,1
5399,5399,4,5
5400,5400,3,2
5401,5401,4,4
5402,5402,3,2
5403,5403,,
5404,5404,4,4
5405,5405,2,5
5406,5406,5,3
5407,5407,3,5
5408,5408,3,3
5409,5409,2,2
5410,5410,4,5
5411,5411,4,4
5412,5412,1,3
5413,5413,1,3
5414,5414,5,4
5415,5415,5,5
5416,5416,5,1
5417,5417,3,4
5418,5418,4,1
5419,5419,2,5
5420,5420,2,2
5421,5421,4,3
5422,5422,4,2
5423,5423,2,2
5424,5424,2,3
5425,5425,4,3
5426,5426,1,5
5427,5427,4,3
5428,5428,5,5
5429,5429,4,2
5430,5430,3,1
5431,5431,4,4
5432,5432,5,3
5433,5433,1,5
5434,5434,3,2
5435,5435,1,3
5436,5436,2,5
5437,5437,3,1
5438,5438,4,3
5439,5439,3,2
5440,5440,5,2
5441,5441,4,4
5442,5442,4,2
5443,5443,3,2
5444,5444,5,5
5445,5445,3,1
5446,5446,2,3
5447,5447,3,1
5448,5448,1,5
5449,5449,2,4
5450,5450,3,1
5451,5451,3,4
5452,5452,4,5
5453,5453,2,5
5454,5454,4,4
5455,5455,4,1
5456,5456,4,2
5457,5457,3,3
5458,5458,2,5
5459,5459,4,5
5460,5460,2,1
5461,5461,2,3
5462,5462,4,5
5463,5463,5,2
5464,5464,4,5
5465,5465,1,4
5466,5466,4,5
5467,5467,5,1
5468,5468,2,1
5469,5469,1,2
5470,5470,3,1
5471,5471,1,1
5472,5472,4,1
5473,5473,4,2
5474,5474,,
5475,5475,,
5476,5476,5,5
5477,5477,3,3
5478,5478,3,4
5479,5479,1,5
5480,5480,5,4
5481,5481,3,3
5482,5482,5,5
5483,5483,2,2
5484,5484,5,4
5485,5485,2,4
5486,5486,3,5
5487,5487,1,5
5488,5488,4,1
5489,5489,1,1
5490,5490,1,4
5491,5491,4,1
5492,5492,3,3
5493,5493,5,5
5494,5494,3,3
5495,5495,1,4
5496,5496,3,2
5497,5497,5,1
5498,5498,1,2
5499,5499,2,3
5500,5500,4,1
5501,5501,3,1
5502,5502,4,1
5503,5503,2,5
5504,5504,2,4
5505,5505,3,3
5506,5506,1,2
5507,5507,2,3
5508,5508,4,3
5509,5509,5,4
5510,5510,3,3
5511,5511,1,3
5512,5512,1,1
5513,5513,2,2
5514,5514,3,5
5515,5515,4,5
5516,5516,1,1
5517,5517,2,1
5518,5518,2,2
5519,5519,2,1
5520,5520,2,3
5521,5521,1,2
5522,5522,5,1
5523,5523,3,5
5524,5524,1,4
5525,5525,1,4
5526,5526,3,4
5527,5527,2,5
5528,5528,3,4
5529,5529,1,5
5530,5530,3,3
5531,5531,4,4
5532,5532,5,1
5533,5533,5,1
5534,5534,2,2
5535,5535,2,3
5536,5536,3,5
5537,5537,2,2
5538,5538,4,5
5539,5539,3,1
5540,5540,1,5
5541,5541,4,2
5542,5542,4,1
5543,5543,4,3
5544,5544,2,3
5545,5545,1,5
5546,5546,1,2
5547,5547,3,4
5548,5548,4,1
5549,5549,1,5
5550,5550,5,1
5551,5551,4,2
5552,5552,2,4
5553,5553,1,5
5554,5554,3,2
5555,5555,4,4
5556,5556,4,3
5557,5557,2,2
5558,5558,4,1
5559,5559,3,4
5560,5560,3,2
5561,5561,4,4
5562,5562,4,1
5563,5563,2,4
5564,5564,3,5
5565,5565,2,5
5566,5566,4,3
5567,5567,5,3
5568,5568,5,1
5569,5569,5,1
5570,5570,2,5
5571,5571,3,1
5572,5572,1,5
5573,5573,3,4
5574,5574,4,2
5575,5575,5,2
5576,5576,2,4
5577,5577,1,2
5578,5578,5,1
5579,5579,2,4
5580,5580,2,4
5581,5581,4,4
5582,5582,3,1
5583,5583,4,3
5584,5584,3,3
5585,5585,1,3
5586,5586,1,5
5587,5587,1,1
5588,5588,4,3
5589,5589,4,3
5590,5590,3,4
5591,5591,1,1
5592,5592,4,3
5593,5593,3,4
5594,5594,4,2
5595,5595,3,1
5596,5596,5,4
5597,5597,4,3
5598,5598,3,4
5599,5599,5,4
5600,5600,2,5
5601,5601,2,3
5602,5602,3,3
5603,5603,4,3
5604,5604,3,2
5605,5605,1,3
5606,5606,3,2
5607,5607,1,4
5608,5608,1,2
5609,5609,1,4
5610,5610,1,3
5611,5611,5,4
5612,5612,5,5
5613,5613,3,2
5614,5614,2,3
5615,5615,1,4
5616,5616,4,4
5617,5617,1,5
5618,5618,4,4
5619,5619,3,5
5620,5620,3,3
5621,5621,5,5
5622,5622,5,5
5623,5623,2,3
5624,5624,4,4
5625,5625,4,3
5626,5626,1,5
5627,5627,2,1
5628,5628,4,4
5629,5629,5,3
5630,5630,5,3
5631,5631,5,1
5632,5632,4,1
5633,5633,4,5
5634,5634,2,3
5635,5635,5,5
5636,5636,5,4
5637,5637,2,4
5638,5638,5,3
5639,5639,3,1
5640,5640,2,4
5641,5641,1,1
5642,5642,5,2
5643,5643,5,4
5644,5644,4,5
5645,5645,5,3
5646,5646,5,1
5647,5647,3,3
5648,5648,5,5
5649,5649,4,1
5650,5650,1,4
5651,5651,2,4
5652,5652,1,2
5653,5653,5,1
5654,5654,5,3
5655,5655,3,3
5656,5656,4,4
5657,5657,4,4
5658,5658,5,1
5659,5659,2,5
5660,5660,3,5
5661,5661,4,1
5662,5662,4,5
5663,5663,5,5
5664,5664,4,1
5665,5665,5,1
5666,5666,3,3
5667,5667,2,1
5668,5668,3,3
5669,5669,2,5
5670,5670,3,1
5671,5671,2,1
5672,5672,2,1
5673,5673,3,5
5674,5674,3,4
5675,5675,5,4
5676,5676,1,3
5677,5677,4,1
5678,5678,5,5
5679,5679,3,2
5680,5680,2,2
5681,5681,4,3
5682,5682,5,1
5683,5683,3,4
5684,5684,5,3
5685,5685,1,3
5686,5686,5,1
5687,5687,2,4
5688,5688,5,5
5689,5689,2,4
5690,5690,2,4
5691,5691,5,3
5692,5692,3,4
5693,5693,3,2
5694,5694,4,1
5695,5695,1,3
5696,5696,5,3
5697,5697,2,2
5698,5698,2,3
5699,5699,5,4
5700,5700,3,4
5701,5701,1,2
5702,5702,5,3
5703,5703,1,1
5704,5704,4,5
5705,5705,4,4
5706,5706,2,2
5707,5707,2,2
5708,5708,1,3
5709,5709,4,1
5710,5710,3,5
5711,5711,4,4
5712,5712,1,2
5713,5713,5,2
5714,5714,2,5
5715,5715,1,3
5716,5716,1,1
5717,5717,3,5
5718,5718,4,2
5719,5719,3,2
5720,5720,3,3
5721,5721,1,3
5722,5722,3,1
5723,5723,5,4
5724,5724,4,1
5725,5725,3,5
5726,5726,2,3
5727,5727,4,1
5728,5728,1,3
5729,5729,2,4
5730,5730,1,4
5731,5731,5,2
5732,5732,1,3
5733,5733,1,1
5734,5734,5,1
5735,5735,4,3
5736,5736,2,4
5737,5737,5,5
5738,5738,5,1
5739,5739,4,4
5740,5740,3,3
5741,5741,1,4
5742,5742,3,5
5743,5743,5,5
5744,5744,3,1
5745,5745,4,1
5746,5746,5,1
5747,5747,2,5
5748,5748,5,3
5749,5749,2,5
5750,5750,4,4
5751,5751,5,5
5752,5752,5,4
5753,5753,5,3
5754,5754,2,5
5755,5755,3,5
5756,5756,5,3
5757,5757,2,3
5758,5758,3,4
5759,5759,3,2
5760,5760,1,5
5761,5761,2,5
5762,5762,2,2
5763,5763,5,5
5764,5764,1,5
5765,5765,3,2
5766,5766,1,2
5767,5767,2,3
5768,5768,5,4
5769,5769,4,2
5770,5770,5,1
5771,5771,2,2
5772,5772,2,3
5773,5773,1,1
5774,5774,4,1
5775,5775,1,5
5776,5776,5,5
5777,5777,3,5
5778,5778,5,4
5779,5779,2,5
5780,5780,2,2
5781,5781,3,5
5782,5782,2,5
5783,5783,2,1
5784,5784,2,2
5785,5785,3,2
5786,5786,1,1
5787,5787,5,1
5788,5788,1,2
5789,5789,2,3
5790,5790,5,4
5791,5791,1,2
5792,5792,4,5
5793,5793,4,5
5794,5794,4,1
5795,5795,2,5
5796,5796,5,5
5797,5797,3,5
5798,5798,4,2
5799,5799,4,2
5800,5800,2,3
5801,5801,4,3
5802,5802,2,5
5803,5803,4,3
5804,5804,4,2
5805,5805,2,4
5806,5806,1,4
5807,5807,1,3
5808,5808,2,1
5809,5809,2,5
